"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"24","2480","Haga VoB","Haga Servicehus","","","60% - 80%","0","100","26","45","4","85","63","71","53","67","75","83","43","75","96","88","96","96","82","64","30","88","54","96","67","88","88"
"24","2480","Hemgården VoB","","","","40% - 60%","0","100","17","39","28","90","62","58","75","77","70","62","54","53","94","79","86","89","68","57","41","90","69","91","43","81","74"
"24","2480","Hemgården VoB","Hemgården Gruppboende","","","20% - 40%","0","100","14","25","53","83","54","50","67","93","67","46","56","50","92","73","87","87","46","45","33","89","78","92","43","79","60"
"24","2480","Hemgården VoB","Hemgården Servicehus","","","40% - 60%","0","100","19","48","10","94","67","63","81","67","71","71","53","55","95","83","86","90","83","63","45","90","65","90","43","83","85"
"24","2480","Holmsunds VoB","","","","40% - 60%","0","100","19","50","25","88","71","68","47","63","59","74","36","76","93","86","88","96","80","50","41","84","74","86","54","86","85"
"24","2480","Marielund VoB","","","","40% - 60%","0","100","29","41","18","81","70","63","16","62","62","75","43","50","93","73","93","93","64","27","33","73","62","82","55","96","72"
"24","2480","Prästsjögården  VoB","","","","20% - 40%","0","100","16","32","11","57","44","44","50","79","83","78","47","56","95","67","100","89","44","33","39","78","65","84","47","89","79"
"24","2480","Sjöjungfrun VoB","","","","20% - 40%","0","100","25","50","33","89","73","67","92","58","73","64","x","x","92","63","75","75","40","60","43","89","63","80","50","100","80"
"24","2480","Skräddaren VoB","","","","40% - 60%","0","100","11","37","11","45","61","50","33","50","44","53","19","50","79","71","68","67","50","39","32","82","47","74","32","67","63"
"24","2480","Solbacken VoB","","","","40% - 60%","0","100","26","42","11","75","57","68","64","76","62","64","35","48","100","89","85","90","68","43","44","83","67","91","48","95","73"
"24","2480","Solgården VoB","","","","40% - 60%","0","100","14","47","23","96","71","70","82","74","67","83","29","62","87","73","91","95","48","33","43","77","35","75","38","81","79"
"24","2480","Teg VoB","","","","40% - 60%","0","100","14","34","22","90","78","61","68","81","72","63","46","50","97","77","83","89","53","44","39","81","45","92","44","84","88"
"24","2480","Tomtebo VoB","","","","40% - 60%","0","100","36","36","14","77","62","71","62","71","77","92","50","85","100","85","100","86","64","85","25","100","82","100","77","100","85"
"24","2481","Skogsgläntan","","","","40% - 60%","0","100","0","0","44","x","56","70","78","67","67","75","43","25","100","78","100","90","38","38","11","100","75","90","44","88","90"
"24","2481","Skytten","","","","60% - 80%","0","100","38","57","19","95","86","73","74","82","62","86","81","84","95","90","90","100","88","82","48","89","61","86","55","80","95"
"24","2481","Smedsberget","","","","60% - 80%","0","100","22","44","11","90","62","50","43","48","46","36","36","45","88","58","81","74","48","54","23","60","25","67","35","80","65"
"24","2481","Ventilen","","","","40% - 60%","0","100","33","27","25","86","55","50","30","40","56","70","25","25","91","x","70","90","29","44","0","60","29","90","18","89","89"
"24","2482","Annagården","","","","40% - 60%","0","100","29","29","13","95","79","75","60","71","63","68","53","57","92","76","92","83","47","29","23","83","50","88","48","84","88"
"24","2482","Björkhammar/Skogsbacken","","","","40% - 60%","0","100","29","25","29","88","96","92","76","92","91","84","65","75","100","86","96","100","67","74","39","84","76","96","60","100","96"
"24","2482","Björkhammar/Skogsbacken","Björkhammargården","","","40% - 60%","0","100","23","15","15","86","93","86","58","92","92","79","67","69","100","75","93","100","42","57","33","80","80","92","57","100","93"
"24","2482","Björkhammar/Skogsbacken","Skogsbacken","","","40% - 60%","0","100","36","36","45","91","100","100","100","91","90","91","x","86","100","100","100","100","100","100","x","89","71","100","64","100","100"
"24","2482","Brogården","","","","60% - 80%","0","100","24","45","12","93","53","58","75","67","50","56","33","39","91","65","81","85","52","29","12","71","25","66","44","81","72"
"24","2482","Buregården/Nygården","","","","60% - 80%","0","100","24","28","12","92","83","64","55","91","73","80","68","50","92","85","84","92","83","64","33","52","28","80","52","95","88"
"24","2482","Buregården/Nygården","Buregården","","","40% - 60%","0","100","13","19","13","87","81","56","50","86","64","81","64","47","94","77","81","93","83","63","25","54","31","81","50","100","81"
"24","2482","Buregården/Nygården","Nygården","","","80% - 100%","0","100","44","44","11","100","88","78","63","100","88","78","x","x","89","100","89","89","x","67","50","50","x","78","56","89","100"
"24","2482","Burträskgårdarna","","","","40% - 60%","0","100","38","43","17","100","83","82","29","88","92","92","55","71","100","83","100","100","73","52","22","87","68","92","50","100","96"
"24","2482","Dammens äldreboende","","","","40% - 60%","0","100","42","68","35","100","88","72","76","81","84","62","53","61","100","88","92","100","68","57","56","82","59","92","54","94","92"
"24","2482","Hedvigsgården","","","","40% - 60%","0","100","19","38","14","89","76","76","58","68","57","74","50","67","100","89","95","95","44","43","40","74","50","73","48","100","86"
"24","2482","Hemgården/Prästkragen","","","","60% - 80%","0","100","6","38","6","100","87","65","69","67","79","76","47","57","94","88","94","94","45","53","33","71","73","79","50","93","87"
"24","2482","Hemgården/Prästkragen","Hemgården","","","40% - 60%","0","100","0","33","10","100","78","50","x","63","75","80","50","50","90","78","90","90","x","38","22","75","x","57","43","89","75"
"24","2482","Hemgården/Prästkragen","Prästkragen","","","60% - 80%","0","100","14","43","0","x","x","86","71","71","x","71","x","x","100","100","100","100","x","71","x","x","x","100","57","x","100"
"24","2482","Höjden","","","","40% - 60%","0","100","17","42","13","84","76","65","79","75","71","64","39","55","100","76","88","96","50","60","22","74","57","87","32","100","78"
"24","2482","Klockarhöjden","","","","40% - 60%","0","100","24","30","21","81","76","50","34","64","59","76","64","67","100","88","91","94","65","29","21","81","48","94","47","96","83"
"24","2482","Norrgårda","","","","40% - 60%","0","100","32","36","41","90","95","81","73","95","95","86","47","53","100","95","100","96","71","71","47","100","72","100","36","94","95"
"24","2482","Regnbågen","","","","20% - 40%","0","100","38","33","38","80","92","42","64","62","77","86","22","50","93","82","93","92","43","67","23","79","58","80","53","100","69"
"24","2482","Skärgårdshemmet/Trivseln","","","","60% - 80%","0","100","34","34","35","84","66","69","55","86","75","68","52","53","95","69","90","88","57","55","34","95","76","80","36","94","76"
"24","2482","Skärgårdshemmet/Trivseln","Skärgårdshemmet","","","60% - 80%","0","100","38","31","40","86","76","76","73","94","82","82","70","64","94","86","94","100","73","81","50","93","81","88","59","100","82"
"24","2482","Skärgårdshemmet/Trivseln","Trivseln","","","60% - 80%","0","100","32","36","32","83","59","64","39","81","70","59","43","45","96","57","88","80","45","36","24","96","71","74","21","90","72"
"24","2482","Sunnanäng","","","","40% - 60%","0","100","5","26","5","74","79","75","86","71","63","70","50","38","85","81","80","79","60","53","19","71","31","68","32","81","83"
"24","2482","Tor/Linagården","","","","40% - 60%","0","100","19","32","30","84","68","52","48","75","81","68","33","70","88","76","100","88","43","55","13","77","61","79","54","95","79"
"24","2482","Tor/Linagården","Linagården","","","40% - 60%","0","100","20","60","36","89","70","50","67","56","71","78","x","71","80","75","100","67","57","78","13","75","71","67","60","100","60"
"24","2482","Tor/Linagården","Tor","","","40% - 60%","0","100","19","13","25","80","67","53","33","87","86","62","22","69","94","77","100","100","36","38","13","79","55","87","50","90","93"
"24","2482","Ömheten","","","","40% - 60%","0","100","31","34","32","83","80","70","83","71","77","83","43","60","100","76","93","90","50","57","29","89","52","90","47","88","91"
"25","2505","Länsmansgården","","","","20% - 40%","0","100","29","15","31","x","33","21","40","62","38","25","18","33","93","55","69","69","18","14","8","69","42","71","31","75","54"
"25","2505","Ringelsta","","","","40% - 60%","0","100","24","35","19","89","76","79","50","55","70","67","56","53","90","71","85","85","65","33","26","85","67","75","38","92","85"
"25","2506","Facklan","","","","40% - 60%","0","100","14","29","43","100","71","86","x","100","71","86","x","x","100","x","x","x","x","x","x","x","x","100","43","x","100"
"25","2506","Tallbacken/Vaukagården","","","","60% - 80%","0","100","33","50","33","100","63","85","56","81","81","88","46","67","100","93","100","100","77","73","43","82","44","93","33","100","92"
"25","2506","Tallbacken/Vaukagården","Tallbacken","","","60% - 80%","0","100","25","57","63","100","50","100","25","75","75","100","43","57","100","100","100","100","75","x","50","x","x","100","25","x","x"
"25","2506","Tallbacken/Vaukagården","Vaukagården","","","60% - 80%","0","100","43","43","0","100","75","x","88","88","88","75","x","75","100","88","x","x","x","x","x","x","x","86","43","x","86"
"25","2510","Jokkmokk","","","","20% - 40%","0","100","7","14","14","93","73","69","31","56","50","47","45","60","88","86","81","88","50","33","19","69","47","81","53","69","81"
"25","2510","Jokkmokk","Kaitumgården","","","20% - 40%","0","100","7","14","14","93","73","69","31","56","50","47","45","60","88","86","81","88","50","33","19","69","47","81","53","69","81"
"25","2513","Brännagården","","","","40% - 60%","0","100","32","35","32","94","71","56","39","63","69","85","37","56","97","76","82","84","66","52","20","72","50","85","36","88","85"
"25","2513","Brännagården","Ljungstigen","","","40% - 60%","0","100","67","56","44","88","56","56","75","56","56","88","44","56","89","x","86","100","x","57","29","57","63","89","25","x","78"
"25","2513","Brännagården","Mossvägen","","","60% - 80%","0","100","18","36","9","91","83","27","17","42","58","67","25","42","100","67","67","82","55","42","18","82","45","73","42","86","82"
"25","2513","Brännagården","Västgården","","","60% - 80%","0","100","20","20","40","100","70","80","43","90","90","100","50","89","100","90","100","90","67","70","11","80","50","100","33","88","100"
"25","2513","Tallviksgården","","","","40% - 60%","0","100","7","21","7","100","50","91","50","58","50","71","25","55","92","80","82","83","38","33","17","75","50","100","36","90","75"
"25","2513","Tallviksgården","Sörgården","","","40% - 60%","0","100","11","33","11","x","x","86","x","43","38","56","x","43","88","x","x","86","x","29","29","71","x","100","33","x","71"
"25","2514","Hemgården","","","","60% - 80%","0","100","27","33","13","92","69","77","62","86","100","77","78","62","100","100","93","93","55","43","30","83","46","93","40","90","93"
"25","2514","Hemgården","Plan 1","","","80% - 100%","0","100","22","11","11","86","63","86","71","89","100","86","x","57","100","100","89","88","x","38","x","86","50","88","44","x","88"
"25","2514","Kristallgården","","","","40% - 60%","0","100","44","44","22","89","63","50","33","78","44","88","57","86","100","86","89","100","56","88","33","88","57","100","44","x","89"
"25","2514","Näsbygården","","","","40% - 60%","0","100","29","48","14","79","81","52","50","67","70","73","37","57","86","67","81","82","60","27","35","73","60","76","50","93","81"
"25","2514","Rosengården","","","","40% - 60%","0","100","27","60","20","80","67","38","9","80","47","67","33","54","93","58","87","92","9","8","14","64","36","77","36","100","77"
"25","2514","Rönngården","","","","20% - 40%","0","100","21","48","17","82","45","38","27","68","46","46","32","36","83","60","63","78","40","35","23","37","7","77","35","75","64"
"25","2514","Rönngården","Plan 3","","","40% - 60%","0","100","13","57","25","x","50","63","25","63","63","50","57","57","88","75","63","86","71","86","14","14","x","x","43","x","x"
"25","2514","Rönngården","Plan 4","","","40% - 60%","0","100","0","38","0","x","x","13","29","x","25","38","0","13","88","x","50","75","x","13","13","x","x","75","13","88","50"
"25","2514","Skogsgläntan","","","","40% - 60%","0","100","19","27","6","86","71","67","50","79","69","75","67","57","100","92","100","93","73","67","7","93","50","93","63","100","87"
"25","2514","Skogsgläntan","A-hus","","","60% - 80%","0","100","20","20","10","78","78","60","67","78","75","80","75","67","100","88","100","100","57","70","0","90","50","100","60","100","80"
"25","2518","Björkebygården","","","","40% - 60%","0","100","14","x","0","x","x","x","x","x","x","43","x","x","x","x","x","x","x","x","x","x","x","x","x","71","x"
"25","2518","Norra","","","","60% - 80%","0","100","10","27","0","100","82","73","60","73","90","89","63","56","100","100","100","90","88","50","25","78","44","90","45","100","91"
"25","2518","Särkivaaragården","","","","20% - 40%","0","100","x","x","x","x","x","43","x","86","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x","x"
"25","2521","Demensboende","","","","40% - 60%","0","100","20","30","10","100","82","64","33","91","75","73","43","63","82","50","82","82","38","33","22","80","38","82","55","90","82"
