"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"5","580","Leanlink","SANDRINO PARKEN (Leanlink)","Sandrino Parken v 4 (Leanlink)","","60% - 80%","0","100","29","43","0","86","100","100","29","100","100","100","x","x","100","x","100","100","100","100","x","x","x","x","14","100","100"
"5","580","Leanlink","VALTHORNSG vårdb. ÄO (Leanlink)","","","60% - 80%","0","100","17","33","6","85","76","56","67","83","50","61","31","71","100","88","89","89","69","89","41","59","42","88","59","92","76"
"5","580","Leanlink","VALTHORNSG vårdb. ÄO (Leanlink)","Valthornsg å-hem, blå B (Leanl","","60% - 80%","0","100","29","57","0","x","x","57","57","86","57","57","x","x","100","x","86","100","x","100","x","57","x","x","x","x","x"
"5","580","Leanlink","VALTHORNSG vårdb. ÄO (Leanlink)","Valthornsg å-hem, grön C (Leanl","","60% - 80%","0","100","14","29","0","x","71","57","57","71","29","57","x","x","x","x","100","71","x","71","29","x","x","71","86","x","71"
"5","580","Leanlink","VRETALIDENS vårdb ÄO (Leanlink)","","","40% - 60%","0","100","25","13","13","86","75","88","63","88","71","75","x","x","100","x","75","75","43","25","14","75","x","88","38","x","75"
"5","580","Leanlink","ÅLERYDS demens ÄO (Leanlink)","","","40% - 60%","0","100","27","32","32","82","65","45","60","91","80","67","25","35","95","59","86","90","45","48","25","47","38","76","35","94","62"
"5","580","Leanlink","ÅLERYDS demens ÄO (Leanlink)","Åleryd H (Leanlink)","","80% - 100%","0","100","50","50","38","x","71","50","43","88","86","71","x","x","100","x","86","100","57","43","29","x","x","71","29","x","43"
"5","580","Leanlink","ÅLERYDS sjukhem ÄO (Leanlink)","","","40% - 60%","0","100","20","60","0","75","64","50","87","85","77","67","46","58","100","92","100","93","54","53","57","60","62","93","40","100","80"
"5","580","Norlandia","","","","40% - 60%","100","0","15","43","14","77","84","54","81","82","70","64","48","65","95","79","81","91","67","69","38","75","63","81","50","77","79"
"5","580","Norlandia","GAMMELGÅRDEN . ÄO (Norlandia)","","","60% - 80%","100","0","20","36","18","100","80","73","80","82","82","55","60","70","100","70","90","100","100","80","50","70","38","82","36","78","73"
"5","580","Norlandia","GARNISONENS vår. ÄO (Norlandia)","","","40% - 60%","100","0","14","57","x","x","86","x","x","100","86","x","x","x","100","100","86","100","x","x","x","x","x","x","x","x","x"
"5","580","Norlandia","HAGALUND vårdb. ÄO (Norlandia)","","","60% - 80%","100","0","4","39","13","80","91","41","95","74","67","65","36","61","91","73","78","78","56","67","26","73","67","74","57","80","82"
"5","580","Norlandia","HAGALUND vårdb. ÄO (Norlandia)","Hagalund A (Norlandia)","","60% - 80%","100","0","14","57","29","x","100","71","100","71","71","71","x","x","100","100","86","86","x","86","29","86","x","86","71","100","100"
"5","580","Norlandia","SKRÄDDAREGRD vå. ÄO (Norlandia)","","","40% - 60%","100","0","31","38","15","88","83","82","75","85","75","69","67","64","92","82","77","92","71","64","46","83","75","77","50","80","85"
"5","580","Norlandia","VASASTADENS vår. ÄO (Norlandia)","","","40% - 60%","100","0","25","71","13","43","71","57","57","86","57","71","43","x","100","x","86","100","x","57","57","71","x","86","43","50","71"
"5","580","Vardaga","","","","60% - 80%","100","0","25","36","20","91","81","69","81","91","71","82","56","67","97","84","96","96","73","85","38","86","71","93","53","86","93"
"14","1480","Agaten","","","","40% - 60%","100","0","16","32","16","85","89","55","25","89","65","68","31","50","100","100","90","100","63","15","59","89","73","90","60","94","95"
"5","580","Vardaga","KASTANJENS vårdb. ÄO (Vardaga)","","","60% - 80%","100","0","33","44","44","88","78","63","63","100","75","75","57","63","100","86","100","100","89","67","25","88","88","100","56","100","89"
"1","183","Grönskogen","","","","40% - 60%","100","0","33","18","22","82","78","82","71","89","88","94","45","64","94","94","94","89","62","36","38","87","73","94","44","100","94"
"5","580","Vardaga","KVARNBACKENS vård. ÄO (Vardaga)","Kvarnbacken Björken (Vardaga)","","60% - 80%","100","0","22","33","0","x","100","88","88","78","67","100","x","71","100","88","100","100","43","43","56","50","x","100","25","x","100"
"5","580","Vardaga","KVARNBACKENS vård. ÄO (Vardaga)","Kvarnbacken Linden (Vardaga)","","60% - 80%","100","0","63","75","25","x","100","100","100","100","86","86","100","x","100","100","100","88","88","88","63","75","71","88","75","x","100"
"5","580","Vardaga","KVARNBACKENS vård. ÄO (Vardaga)","Kvarnbacken Rönnen (Vardaga)","","60% - 80%","100","0","13","38","38","100","75","88","100","86","71","86","50","57","100","71","100","75","75","100","38","100","57","88","63","x","88"
"12","1266","Vallgården","","","","60% - 80%","100","0","35","47","12","100","94","87","67","94","93","88","50","73","94","88","100","94","75","80","24","88","50","76","41","92","94"
"5","580","Vardaga","ÅNESTAD vårdb. ÄO (Vardaga)","","","40% - 60%","100","0","27","9","9","90","73","50","82","82","55","73","27","64","82","73","91","100","67","91","30","100","89","91","55","78","80"
"5","580","Vardaga","ÅNESTAD vårdb. ÄO (Vardaga)","Ånestad plan 2 (Vardaga)","","40% - 60%","100","0","29","14","14","x","86","x","71","100","71","86","29","71","100","71","100","x","x","100","29","x","x","100","57","x","86"
"5","581","Enskild","","","","40% - 60%","100","0","33","45","21","100","86","68","77","78","70","71","48","58","92","79","91","86","68","58","38","67","54","80","59","88","84"
"5","581","Enskild","Konstantinopel","","","40% - 60%","100","0","19","38","27","100","75","69","57","69","56","69","43","57","75","63","81","67","64","47","27","62","50","67","50","80","73"
"5","581","Enskild","Pimpstensgatan 3","","","40% - 60%","100","0","36","50","14","100","90","59","88","79","70","70","48","60","97","81","93","93","79","54","44","60","47","77","62","83","81"
"5","581","Enskild","Södergården","","","40% - 60%","100","0","43","43","29","100","93","86","79","86","86","77","55","55","100","93","100","92","57","79","38","85","67","100","64","100","100"
"5","581","Spår 1","","","","40% - 60%","0","100","31","42","17","92","80","68","73","76","71","78","59","77","95","86","93","87","65","68","35","81","55","87","52","91","86"
"5","581","Spår 1","Bryggaregatan 6:1","","","20% - 40%","0","100","13","38","13","86","88","63","x","88","x","75","x","x","88","x","100","100","x","x","x","x","x","88","75","x","75"
"5","581","Spår 1","Bygdevägen 15","","","40% - 60%","0","100","23","36","20","95","71","76","77","86","79","76","75","79","95","94","86","81","94","70","40","84","88","89","35","93","95"
"5","581","Spår 1","Kalkstensgatan 5","","","40% - 60%","0","100","25","54","17","96","83","75","82","83","74","75","45","75","96","87","92","79","57","64","43","81","50","79","67","81","92"
"5","581","Spår 1","Lindövägen 102","","","40% - 60%","0","100","41","24","24","100","71","56","88","69","67","75","70","77","94","83","100","81","54","63","13","87","58","93","24","92","76"
"5","581","Spår 1","Nils Åbergs gata 2A","","","40% - 60%","0","100","38","46","21","100","82","68","75","75","88","79","61","77","96","92","93","89","67","60","28","88","64","83","62","100","93"
"5","581","Spår 1","Plåtslagaregatan 8","","","40% - 60%","0","100","28","41","17","92","89","67","64","68","68","83","67","85","100","96","96","93","74","73","42","65","35","96","54","94","86"
"5","581","Spår 1","Ribbingsholmsvägen 3B","","","40% - 60%","0","100","31","38","23","92","75","46","54","46","46","77","70","77","92","82","92","92","55","67","27","100","60","92","69","78","75"
"5","581","Spår 1","Silverringen 56","","","40% - 60%","0","100","14","14","21","64","79","79","71","71","64","79","40","58","93","50","93","93","69","86","29","67","20","93","43","91","86"
"5","581","Spår 1","Sågvägen 10","","","40% - 60%","0","100","35","48","13","100","87","75","86","93","72","80","46","73","93","75","97","84","68","72","39","76","54","90","45","95","84"
"5","581","Spår 1","Timmermansgatan 62","","","40% - 60%","0","100","27","47","6","91","80","67","17","73","53","88","62","69","100","81","100","94","50","56","31","79","30","93","31","100","94"
"5","581","Spår 1","Trumpetaregatan 2","","","40% - 60%","0","100","45","55","10","80","65","67","88","75","74","70","67","89","90","90","79","89","56","80","45","89","65","68","70","88","75"
"5","581","Spår 2","","","","40% - 60%","0","100","28","40","16","87","69","61","61","77","63","75","51","59","94","81","89","85","58","48","34","79","61","85","48","88","85"
"5","581","Spår 2","G:a Övägen 27:1","","","40% - 60%","0","100","15","31","31","75","69","58","91","77","75","54","30","36","100","62","92","92","64","55","33","67","64","85","31","92","85"
"5","581","Spår 2","G:a Övägen 27:2","","","40% - 60%","0","100","29","43","14","x","x","x","x","71","57","100","x","71","100","x","86","86","57","57","43","x","x","86","71","x","100"
"5","581","Spår 2","Generalsgatan 9:1","","","40% - 60%","0","100","30","70","10","71","67","50","0","70","50","70","30","70","78","70","100","70","38","22","56","x","43","80","20","86","90"
"5","581","Spår 2","Generalsgatan 9:2","","","40% - 60%","0","100","14","x","0","x","x","x","x","86","x","x","x","x","71","x","x","x","x","x","29","x","x","x","x","x","57"
"5","581","Spår 2","Hallbergagatan 4","","","60% - 80%","0","100","38","25","13","88","57","71","86","x","57","57","x","x","86","x","71","x","x","71","29","75","x","75","25","88","86"
"5","581","Spår 2","Jurslavägen 31","","","20% - 40%","0","100","31","38","15","92","77","50","91","83","64","92","70","67","100","90","92","100","73","67","10","91","90","92","62","100","92"
"5","581","Spår 2","Jurslavägen 36-38","","","60% - 80%","0","100","50","70","22","100","100","89","x","100","80","90","100","100","100","100","100","100","90","67","80","100","71","100","89","x","100"
"5","581","Spår 2","Klingsbergsgatan 34:1","","","40% - 60%","0","100","27","23","20","100","54","62","60","77","75","77","50","38","93","91","86","86","40","42","31","82","56","86","50","85","79"
"5","581","Spår 2","Klingsbergsgatan 34:2","","","20% - 40%","0","100","30","40","30","88","78","90","100","70","80","89","88","75","100","100","100","89","67","50","44","100","78","100","10","100","100"
"5","581","Spår 2","S:t Persgatan 134:2","","","20% - 40%","0","100","27","33","7","92","75","50","58","77","62","85","67","50","100","92","93","100","50","50","25","73","50","100","71","73","79"
"5","581","Spår 2","S:t Persgatan 134:3","","","40% - 60%","0","100","40","40","20","90","53","47","80","73","36","87","43","85","85","79","87","79","75","62","23","79","83","80","57","89","87"
"5","581","Spår 2","Sandbyhovsgatan 17","","","40% - 60%","0","100","27","31","7","92","64","69","67","71","67","64","58","36","100","71","92","71","45","46","17","71","55","86","50","92","79"
"5","581","Spår 2","Sandbyhovsgatan 19:1","","","40% - 60%","0","100","20","33","20","60","43","33","45","67","38","57","36","53","93","79","83","75","30","40","36","73","55","79","36","89","80"
"5","581","Spår 2","Sandbyhovsgatan 19:2","","","40% - 60%","0","100","15","31","0","91","62","31","44","77","67","42","38","46","77","67","85","92","64","31","33","82","45","58","54","78","85"
"5","581","Spår 2","Sandbyhovsgatan 25","","","40% - 60%","0","100","25","50","17","80","75","67","33","90","91","73","30","64","92","80","92","82","70","25","45","78","38","83","20","57","75"
"5","581","Spår 2","Valhallavägen 1A","","","40% - 60%","0","100","50","47","19","100","87","87","60","87","62","92","78","77","100","92","93","87","75","36","29","92","73","100","64","100","93"
"5","581","Spår 2","Värmlandsgatan 16","","","60% - 80%","0","100","24","56","16","81","65","56","38","64","54","75","50","62","96","83","80","80","39","48","25","71","58","80","40","100","83"
"5","582","Aspgården","","","","60% - 80%","0","100","36","45","9","100","70","78","70","82","91","82","80","55","100","91","91","91","73","73","36","73","78","100","45","100","91"
"5","582","Aspgården","Serviceboende","","","60% - 80%","0","100","29","29","14","x","57","x","x","71","86","71","86","57","100","86","86","86","71","71","14","71","71","100","57","x","86"
"5","582","Birkagården","","","","20% - 40%","0","100","0","33","22","x","71","88","x","88","100","100","x","x","100","x","88","88","x","88","x","x","x","100","25","100","x"
"5","582","Birkagården","Demensboende","","","20% - 40%","0","100","0","33","22","x","71","88","x","88","100","100","x","x","100","x","88","88","x","88","x","x","x","100","25","100","x"
"5","582","Blå Porten","","","","60% - 80%","0","100","52","57","9","100","87","76","86","76","55","76","50","69","91","82","95","90","80","77","33","91","68","91","45","86","95"
"5","582","Blå Porten","Serviceboende","","","60% - 80%","0","100","52","57","9","100","87","76","86","76","55","76","50","69","91","82","95","90","80","77","33","91","68","91","45","86","95"
"5","582","Storängen","","","","40% - 60%","100","0","26","39","13","78","74","57","56","83","73","67","40","61","91","95","73","91","44","38","38","79","42","86","50","83","86"
"5","582","Storängen","Dalgården","","","40% - 60%","100","0","27","45","18","67","73","64","43","82","70","67","56","63","100","100","73","91","44","36","40","89","44","90","45","x","82"
"5","582","Storängen","Tallgården","","","40% - 60%","100","0","25","25","13","x","88","50","63","88","75","50","14","43","88","x","71","88","x","x","14","x","29","86","43","x","86"
"5","582","Storängen","Tallgården","Vårdboende","","40% - 60%","100","0","25","25","13","x","88","50","63","88","75","50","14","43","88","x","71","88","x","x","14","x","29","86","43","x","86"
"5","583","Björkbladet","","","","60% - 80%","100","0","21","50","7","40","57","43","38","64","46","69","45","73","100","85","69","92","55","58","15","75","50","77","62","58","62"
"5","583","Husbygården","","","","40% - 60%","0","100","13","38","0","100","75","75","50","71","71","75","57","63","100","100","88","88","x","75","43","x","x","88","38","88","75"
